date,tvl
2024-08-05,4163599967.0
2024-08-06,3836588870.0
2024-08-07,3947467436.0
2024-08-08,3849044842.0
2024-08-09,4116195448.0
2024-08-10,4131503155.0
2024-08-11,4191732809.0
2024-08-12,4070754077.0
2024-08-13,4119522399.0
2024-08-14,4191950487.0
2024-08-15,4146479679.0
2024-08-16,4040188757.0
2024-08-17,4085945021.0
2024-08-18,4147919953.0
2024-08-19,4127734017.0
2024-08-20,4204622511.0
2024-08-21,4251671322.0
2024-08-22,4292692830.0
2024-08-23,4326207590.0
2024-08-24,4539342878.0
2024-08-25,4510852706.0
2024-08-26,4522337368.0
2024-08-27,4331215169.0
2024-08-28,4139273743.0
2024-08-29,4140706013.0
2024-08-30,4137178549.0
2024-08-31,4129130557.0
2024-09-01,4123380323.0
2024-09-02,4056663627.0
2024-09-03,4140309335.0
2024-09-04,4092160604.0
2024-09-05,4115770855.0
2024-09-06,4037757796.0
2024-09-07,3907062220.0
2024-09-08,3956266269.0
2024-09-09,3999209617.0
2024-09-10,4147708504.0
2024-09-11,4148089145.0
2024-09-12,4230233701.0
2024-09-13,4255044825.0
2024-09-14,4407272047.0
2024-09-15,4370170669.0
2024-09-16,4399409619.0
2024-09-17,4191514707.0
2024-09-18,4301351723.0
2024-09-19,4268428834.0
2024-09-20,4400348744.0
2024-09-21,4510985960.0
2024-09-22,4597973101.0
2024-09-23,4598063305.0
2024-09-24,4595914957.0
2024-09-25,4619564479.0
2024-09-26,4506288240.0
2024-09-27,4703229415.0
2024-09-28,4735862764.0
2024-09-29,4751338073.0
2024-09-30,4741576376.0
2024-10-01,4605898160.0
2024-10-02,4398113288.0
2024-10-03,4348058227.0
2024-10-04,4355318340.0
2024-10-05,4443667817.0
2024-10-06,4459913636.0
2024-10-07,4480684859.0
2024-10-08,4544501008.0
2024-10-09,4538902418.0
2024-10-10,4348125087.0
2024-10-11,4272860523.0
2024-10-12,4468010960.0
2024-10-13,4459026962.0
2024-10-14,4430746253.0
2024-10-15,4598101806.0
2024-10-16,4586680808.0
2024-10-17,4605971679.0
2024-10-18,4551151530.0
2024-10-19,4592120226.0
2024-10-20,4605537056.0
2024-10-21,4635417373.0
2024-10-22,4603994603.0
2024-10-23,4592087075.0
2024-10-24,4486259129.0
2024-10-25,4574709138.0
2024-10-26,4400558950.0
2024-10-27,4395787128.0
2024-10-28,4459551121.0
2024-10-29,4526279419.0
2024-10-30,4579771614.0
2024-10-31,4528431008.0
2024-11-01,4412153350.0
2024-11-02,4383014434.0
2024-11-03,4355672547.0
2024-11-04,4290923962.0
2024-11-05,4239548929.0
2024-11-06,4337809767.0
2024-11-07,4605260926.0
2024-11-08,4620357109.0
2024-11-09,4637949449.0
2024-11-10,4766604044.0
2024-11-11,4927440191.0
2024-11-12,5124614483.0
2024-11-13,5061743762.0
2024-11-14,4979597241.0
2024-11-15,5017045188.0
2024-11-16,5044207554.0
2024-11-17,5132888750.0
2024-11-18,5093199160.0
2024-11-19,5144582644.0
2024-11-20,5060709094.0
2024-11-21,4979662022.0
2024-11-22,5148949160.0
2024-11-23,5176084343.0
2024-11-24,5284314473.0
2024-11-25,5330676590.0
2024-11-26,5159277097.0
2024-11-27,5010256418.0
2024-11-28,5329889035.0
2024-11-29,5372545218.0
2024-11-30,5389071828.0
2024-12-01,5410698292.0
2024-12-02,5436083977.0
2024-12-03,5262278525.0
2024-12-04,5594373497.0
2024-12-05,5645103812.0
2024-12-06,5532957902.0
2024-12-07,5670339735.0
2024-12-08,5704997560.0
2024-12-09,5664831405.0
2024-12-10,5281609678.0
2024-12-11,5208910664.0
2024-12-12,5468274027.0
2024-12-13,5412870703.0
2024-12-14,5634285696.0
2024-12-15,5564241413.0
2024-12-16,5733680809.0
2024-12-17,5689048366.0
2024-12-18,5619213634.0
2024-12-19,5556284938.0
2024-12-20,5400613453.0
2024-12-21,5427567353.0
2024-12-22,5369777803.0
2024-12-23,5299975796.0
2024-12-24,5515126554.0
2024-12-25,5654558207.0
2024-12-26,5655615313.0
2024-12-27,5507616608.0
2024-12-28,5474291463.0
2024-12-29,5618384415.0
2024-12-30,5458729690.0
2024-12-31,5453316901.0
2025-01-01,5470897131.0
2025-01-02,5517424174.0
2025-01-03,5558259005.0
2025-01-04,5708158289.0
2025-01-05,5693210396.0
2025-01-06,5677974324.0
2025-01-07,5855864874.0
2025-01-08,5527274499.0
2025-01-09,5474607299.0
2025-01-10,5373285359.0
2025-01-11,5494335771.0
2025-01-12,5518070652.0
2025-01-13,5472185273.0
2025-01-14,5416618566.0
2025-01-15,5532796504.0
2025-01-16,5673683413.0
2025-01-17,5666500485.0
2025-01-18,5804899756.0
2025-01-19,5668702454.0
2025-01-20,5566174927.0
2025-01-21,5541276166.0
2025-01-22,5636688413.0
2025-01-23,5619254814.0
2025-01-24,5606396254.0
2025-01-25,5449719309.0
2025-01-26,5483562046.0
2025-01-27,5409510785.0
2025-01-28,5379080013.0
2025-01-29,5282283575.0
2025-01-30,5367942371.0
2025-01-31,5589597988.0
2025-02-01,5552773751.0
2025-02-02,5408284930.0
2025-02-03,5103858406.0
2025-02-04,5144822643.0
2025-02-05,4942882848.0
2025-02-06,4936032422.0
2025-02-07,4932387623.0
2025-02-08,4972576868.0
2025-02-09,5163006580.0
2025-02-10,5174729282.0
2025-02-11,5186497986.0
2025-02-12,5250393066.0
2025-02-13,5539472216.0
2025-02-14,5437583714.0
2025-02-15,5541922404.0
2025-02-16,5531315767.0
2025-02-17,5565335261.0
2025-02-18,5526659715.0
2025-02-19,5433349548.0
2025-02-20,5506986511.0
2025-02-21,5560399731.0
2025-02-22,5524973357.0
2025-02-23,5685439865.0
2025-02-24,5628249913.0
2025-02-25,5338817369.0
2025-02-26,5222247239.0
2025-02-27,5014324792.0
2025-02-28,5106034207.0
2025-03-01,5019203475.0
2025-03-02,5110119507.0
2025-03-03,5295443466.0
2025-03-04,4910170980.0
2025-03-05,4955421976.0
2025-03-06,5092196062.0
2025-03-07,5029806207.0
2025-03-08,5011436931.0
2025-03-09,5003280560.0
2025-03-10,4726178210.0
2025-03-11,4573794963.0
2025-03-12,4723154309.0
2025-03-13,4814997590.0
2025-03-14,5090180841.0
2025-03-15,5207369065.0
2025-03-16,5329146244.0
2025-03-17,5257683584.0
2025-03-18,5424734031.0
2025-03-19,5408945107.0
2025-03-20,5420514953.0
2025-03-21,5346646652.0
2025-03-22,5388230891.0
2025-03-23,5374825838.0
2025-03-24,5456488532.0
2025-03-25,5580269723.0
2025-03-26,5571205217.0
2025-03-27,5444146023.0
2025-03-28,5436278549.0
2025-03-29,5300391341.0
2025-03-30,5187806563.0
2025-03-31,5238942945.0
2025-04-01,5312171741.0
2025-04-02,5161390769.0
2025-04-03,5186655554.0
2025-04-04,5208840798.0
2025-04-05,5268311403.0
2025-04-06,5262611322.0
2025-04-07,4916062539.0
2025-04-08,4893475073.0
2025-04-09,4829605806.0
2025-04-10,5098107392.0
2025-04-11,5002821286.0
2025-04-12,5074949931.0
2025-04-13,5176461517.0
2025-04-14,5092674422.0
2025-04-15,5144365851.0
2025-04-16,5320492831.0
2025-04-17,5366633043.0
2025-04-18,5421968131.0
2025-04-19,5451346052.0
2025-04-20,5481797598.0
2025-04-21,5501727142.0
2025-04-22,5553046859.0
2025-04-23,5755088674.0
2025-04-24,5793422474.0
2025-04-25,5775621839.0
2025-04-26,5812307805.0
2025-04-27,5859769219.0
2025-04-28,5820738265.0
2025-04-29,5838433190.0
2025-04-30,5813136765.0
2025-05-01,5830129317.0
2025-05-02,5839912316.0
2025-05-03,5884909538.0
2025-05-04,5860383305.0
2025-05-05,5773546743.0
2025-05-06,5789771229.0
2025-05-07,5917431510.0
2025-05-08,5939015118.0
2025-05-09,6184532914.0
2025-05-10,6401334725.0
2025-05-11,6188021744.0
2025-05-12,6157127132.0
2025-05-13,6154949874.0
2025-05-14,6242998726.0
2025-05-15,6140825920.0
2025-05-16,6108992129.0
2025-05-17,6068471419.0
2025-05-18,6020133628.0
2025-05-19,6072529134.0
2025-05-20,6063584969.0
2025-05-21,6057772001.0
2025-05-22,6415508110.0
2025-05-23,6507035162.0
2025-05-24,6254081103.0
2025-05-25,6263645634.0
2025-05-26,6369494031.0
2025-05-27,6383642179.0
2025-05-28,6457719728.0
2025-05-29,6424513928.0
2025-05-30,6307458541.0
2025-05-31,6137005864.0
2025-06-01,6108527035.0
2025-06-02,6135636148.0
2025-06-03,6243872609.0
2025-06-04,5923833673.0
2025-06-05,5900425700.0
2025-06-06,5678367508.0
2025-06-07,5811676773.0
2025-06-08,5871618622.0
2025-06-09,5883816766.0
2025-06-10,6107995886.0
2025-06-11,6155245828.0
2025-06-12,6087680858.0
2025-06-13,5914815041.0
2025-06-14,5938164164.0
2025-06-15,5877816219.0
2025-06-16,5909920555.0
2025-06-17,5959446638.0
2025-06-18,5889754850.0
2025-06-19,5896102143.0
2025-06-20,5886672895.0
2025-06-21,5848369544.0
2025-06-22,5740744449.0
2025-06-23,5656703361.0
2025-06-24,5856713831.0
2025-06-25,5841236718.0
2025-06-26,5911209918.0
2025-06-27,5872323968.0
2025-06-28,5927412391.0
2025-06-29,5943496933.0
2025-06-30,5981994155.0
2025-07-01,5961392646.0
2025-07-02,5870558161.0
2025-07-03,6013750690.0
2025-07-04,6045600510.0
2025-07-05,5973552550.0
2025-07-06,5973138833.0
2025-07-07,6033544464.0
2025-07-08,5978123821.0
2025-07-09,6002658845.0
2025-07-10,6118074011.0
2025-07-11,6229673520.0
2025-07-12,6245867217.0
2025-07-13,6224609616.0
2025-07-14,6273541684.0
2025-07-15,6310507344.0
2025-07-16,6358018859.0
2025-07-17,6420641522.0
2025-07-18,6485508681.0
2025-07-19,6506444869.0
2025-07-20,6553418673.0
2025-07-21,6628618662.0
2025-07-22,6682312950.0
2025-07-23,6824260389.0
2025-07-24,6731485927.0
2025-07-25,6649311521.0
2025-07-26,6765338675.0
2025-07-27,6815310645.0
2025-07-28,7043679468.0
2025-07-29,6908169936.0
2025-07-30,6832634121.0
2025-07-31,6806101167.0
2025-08-01,6712206647.0
2025-08-02,6608320039.0
2025-08-03,6485910951.0
2025-08-04,6585618974.0
2025-08-05,6666231263.0
2025-08-06,6600649911.0
2025-08-07,6703739989.0
2025-08-08,6800225773.0
2025-08-09,6816820376.0
2025-08-10,6885308472.0
2025-08-11,6933354653.0
2025-08-12,6933229684.0
2025-08-13,7099806057.0
2025-08-14,7214014805.0
2025-08-15,7048314250.0
2025-08-16,6990054262.0
2025-08-17,7042047413.0
2025-08-18,7105239940.0
2025-08-19,7028760860.0
2025-08-20,7100895528.0
2025-08-21,7419607183.0
2025-08-22,7286325925.0
2025-08-23,7613440213.0
2025-08-24,7529404383.0
2025-08-25,7432239105.0
2025-08-26,7182832735.0
2025-08-27,7400150741.0
2025-08-28,7401222251.0
2025-08-29,7482659439.0
2025-08-30,7287970772.0
2025-08-31,7283750525.0
2025-09-01,7249278824.0
2025-09-02,7163829310.0
2025-09-03,7227062453.0
2025-09-04,7237245365.0
2025-09-05,7184936429.0
2025-09-06,7211591044.0
2025-09-07,7222208423.0
2025-09-08,7322388952.0
2025-09-09,7315919851.0
2025-09-10,7271295206.0
2025-09-11,7343283817.0
2025-09-12,7408595465.0
2025-09-13,7514043865.0
2025-09-14,7546678071.0
2025-09-15,7514675373.0
2025-09-16,7462659778.0
2025-09-17,7599731184.0
2025-09-18,7725215628.0
2025-09-19,7745203186.0
2025-09-20,7692111476.0
2025-09-21,7941826284.0
2025-09-22,7932510627.0
2025-09-23,7676540619.0
2025-09-24,7713298507.0
2025-09-25,7734464208.0
2025-09-26,7408120877.0
2025-09-27,7459183930.0
2025-09-28,7494767150.0
2025-09-29,7660356955.0
2025-09-30,7801936640.0
2025-10-01,7718423823.0
2025-10-02,7890999316.0
2025-10-03,8065980306.0
2025-10-04,8552661074.0
2025-10-05,8472178989.0
2025-10-06,8530133782.0
2025-10-07,8848030750.0
2025-10-08,9131918734.0
2025-10-09,9184138026.0
2025-10-10,9016081043.0
2025-10-11,8244649195.0
2025-10-12,8203564629.0
2025-10-13,9028738024.0
2025-10-14,9149659098.0
2025-10-15,8789174183.0
2025-10-16,8599934175.0
2025-10-17,8384685814.0
2025-10-18,8105303421.0
2025-10-19,8185710181.0
2025-10-20,8286000998.0
2025-10-21,8298569522.0
2025-10-22,8109758325.0
2025-10-23,8132566073.0
2025-10-24,8615372786.0
2025-10-25,8376223861.0
2025-10-26,8439598617.0
2025-10-27,8589107526.0
2025-10-28,8659599540.0
2025-10-29,8516833122.0
2025-10-30,8539540016.0
2025-10-31,8359889081.0
2025-11-01,8307574742.0
2025-11-02,8277074427.0
2025-11-03,8299673071.0
2025-11-04,7845482566.0
2025-11-05,7484020352.0
2025-11-06,7579153737.0
2025-11-07,7450368176.0
2025-11-08,7685863870.0
2025-11-09,8063319343.0
2025-11-10,7798708544.0
2025-11-11,7717546284.0
2025-11-12,7511940525.0
2025-11-13,7420179259.0
2025-11-14,7230103387.0
2025-11-15,7172380429.0
2025-11-16,7250179401.0
2025-11-17,7190538278.0
2025-11-18,7086666452.0
2025-11-19,7197267408.0
2025-11-20,7088694845.0
2025-11-21,6854998739.0
2025-11-22,6687012634.0
2025-11-23,6676228035.0
2025-11-24,6777625335.0
2025-11-25,6891979418.0
2025-11-26,6893050610.0
2025-11-27,7065673832.0
2025-11-28,7072282092.0
2025-11-29,7045922497.0
2025-11-30,7013925544.0
2025-12-01,6875933020.0
2025-12-02,6569746193.0
2025-12-03,6941394357.0
2025-12-04,7119978404.0
2025-12-05,7042129696.0
2025-12-06,6918495297.0
2025-12-07,6948139718.0
2025-12-08,6931424995.0
2025-12-09,6992979279.0
2025-12-10,7034993534.0
2025-12-11,6987696211.0
2025-12-12,6882108717.0
2025-12-13,6804306571.0
2025-12-14,6864352273.0
2025-12-15,6748053234.0
2025-12-16,6597313211.0
2025-12-17,6681432970.0
2025-12-18,6527669053.0
2025-12-19,6390305936.0
2025-12-20,6531540592.0
2025-12-21,6525358468.0
2025-12-22,6509696915.0
2025-12-23,6573604572.0
2025-12-24,6473118015.0
2025-12-25,6431592595.0
2025-12-26,6361947117.0
2025-12-27,6349072229.0
2025-12-28,6412240502.0
2025-12-29,6517148511.0
2025-12-30,6490252766.0
2025-12-31,6609834411.0
2026-01-01,6601226686.0
2026-01-02,6631171144.0
2026-01-03,6740771384.0
2026-01-04,6729638324.0
2026-01-05,6812195900.0
2026-01-06,6905539513.0
2026-01-07,6866709477.0
2026-01-08,6821929144.0
2026-01-09,6783810925.0
2026-01-10,6834814585.0
2026-01-11,6889895625.0
2026-01-12,6887707032.0
2026-01-13,6917456260.0
2026-01-14,7193511459.0
2026-01-15,7180315530.0
2026-01-16,7100119354.0
2026-01-17,7110794665.0
2026-01-18,7168330940.0
2026-01-19,6983900546.0
2026-01-20,7015779667.0
2026-01-21,6751175854.0
2026-01-22,6800353482.0
2026-01-23,6809286377.0
2026-01-24,6798787823.0
2026-01-25,6797712200.0
2026-01-26,6648017251.0
2026-01-27,6747654130.0
2026-01-28,6832304748.0
2026-01-29,6841549963.0
2026-01-30,6590862847.0
2026-01-31,6613904047.0
2026-02-01,6183457750.0
2026-02-02,6068339624.0
2026-02-03,6171536019.0
2026-02-04,6046124833.0
2026-02-05,5759915755.0
2026-02-06,5105803380.0
2026-02-07,5540253295.0
2026-02-08,5512222982.0
2026-02-09,5545067961.0
2026-02-10,5536936834.0
2026-02-11,5460357946.0
2026-02-12,5437778164.0
2026-02-13,5646147577.0
2026-02-14,5766545947.0
2026-02-15,5882141756.0
2026-02-16,5809562747.0
2026-02-17,5846700584.0
2026-02-18,5784721730.0
2026-02-19,5679396882.0
2026-02-20,5635639093.0
2026-02-21,5714113348.0
2026-02-22,5703480693.0
2026-02-23,5666899132.0
2026-02-24,5459372622.0
2026-02-25,5426021695.0
2026-02-26,5727623976.0
2026-02-27,5722303254.0
2026-02-28,5680653371.0
2026-03-01,5682475670.0
2026-03-02,5675475461.0
2026-03-03,5618418546.0
2026-03-04,5640472546.0
2026-03-05,5957669004.0
2026-03-06,5969815216.0
2026-03-07,5850026274.0
2026-03-08,5808818539.0
2026-03-09,5754167146.0
2026-03-10,5850887289.0
2026-03-11,5920215744.0
2026-03-12,5891415174.0
2026-03-13,5804164693.0
2026-03-14,5799123739.0
2026-03-15,5815042479.0
2026-03-16,5876615142.0
2026-03-17,5958645963.0
2026-03-18,5889219230.0
2026-03-19,5759925213.0
2026-03-20,5705632492.0
2026-03-21,5745664591.0
2026-03-22,5676813386.0
2026-03-23,5384925273.0
2026-03-24,5447980546.0
2026-03-25,5473737206.0
2026-03-26,5520404473.0
2026-03-27,5353621320.0
2026-03-28,5256305507.0
2026-03-29,5265353193.0
2026-03-30,5249286902.0
2026-03-31,5348272844.0
2026-04-01,5406984054.0
2026-04-02,5379322005.0
2026-04-03,5242415140.0
2026-04-04,5355715747.0
2026-04-05,5303027483.0
2026-04-06,5357927846.0
2026-04-07,5357905882.0
2026-04-08,5461830279.0
2026-04-09,5374304990.0
2026-04-10,5382874868.0
2026-04-11,5493109798.0
2026-04-12,5403681437.0
2026-04-13,5444155472.0
2026-04-14,5540924747.0
2026-04-15,5526169172.0
2026-04-16,5552308741.0
2026-04-17,5588058537.0
2026-04-18,5646508516.0
2026-04-19,5524228354.0
2026-04-20,5406884611.0
2026-04-21,5447866238.0
2026-04-22,5478737231.0
2026-04-23,5550343670.0
2026-04-24,5590628287.0
2026-04-25,5580852374.0
2026-04-26,5549218160.0
2026-04-27,5583464162.0
2026-04-28,5507024891.0
2026-04-29,5491855788.0
2026-04-30,5460805162.0
2026-05-01,5443961590.0
2026-05-02,5472296525.0
2026-05-03,5487058348.0
2026-05-04,5475105150.0
2026-05-05,5535187600.0
2026-05-06,5584537897.0
2026-05-07,5586010814.0
2026-05-08,5523319743.0
2026-05-09,5607714325.0
2026-05-10,5602995535.0
2026-05-11,5680812786.0
2026-05-12,5668236914.0
2026-05-13,5654811361.0
2026-05-14,5663094355.0
2026-05-15,5709396311.0
2026-05-16,5631041698.0
2026-05-17,5551878574.0
2026-05-18,5520837842.0
2026-05-19,5499291336.0
2026-05-20,5475548258.0
2026-05-21,5466661101.0
2026-05-22,5477364190.0
2026-05-23,5445849093.0
2026-05-24,5496152511.0
2026-05-25,5538293052.0
2026-05-26,5556383519.0
2026-05-27,5500729150.0
2026-05-28,5446531705.0
2026-05-29,5386081991.0
2026-05-30,5421243470.0
2026-05-31,5731499179.0
2026-06-01,5682591752.0
2026-06-02,5573927417.0
2026-06-03,5343021052.0
2026-06-04,5210286063.0
2026-06-05,5172109691.0
2026-06-06,4994174567.0
2026-06-07,5012009731.0
2026-06-08,5158604338.0
2026-06-09,5127573017.0
2026-06-10,5115819294.0
2026-06-11,5111065841.0
2026-06-12,5186338663.0
2026-06-13,5200994900.0
2026-06-14,5234678101.0
2026-06-15,5271295556.0
2026-06-16,5293544743.0
2026-06-17,5231352089.0
2026-06-18,5143805958.0
2026-06-19,5049766531.0
2026-06-20,5045165231.0
2026-06-21,5086014173.0
2026-06-22,5054499208.0
2026-06-23,5084921405.0
2026-06-24,5026328860.0
2026-06-25,4946997168.0
2026-06-26,4921594161.0
2026-06-27,4925034026.0
2026-06-28,4902489350.0
2026-06-29,4807234100.0
2026-06-30,4831001410.0
2026-07-01,4754867306.0
2026-07-02,4788292207.0
2026-07-03,4858903892.0
2026-07-04,4957439292.0
2026-07-05,4927188423.0
2026-07-06,4978413411.0
2026-07-07,4968596275.0
2026-07-08,4892840532.0
2026-07-09,4822235268.0
2026-07-10,4854966501.0
2026-07-11,4905701468.0
2026-07-12,4914746099.0
2026-07-13,4911152342.0
2026-07-14,4848580146.0
2026-07-15,4938627287.0
2026-07-16,4953964916.0
2026-07-17,4875394704.0
2026-07-18,4877204361.0
2026-07-19,4898855733.0
2026-07-20,4869741908.0
2026-07-21,4893931068.0
2026-07-22,4923516655.0
2026-07-23,4822774428.0
2026-07-24,4745134053.0
2026-07-25,4793790999.0
2026-07-26,4803662002.0
2026-07-27,4846700360.0
2026-07-28,4788220997.0
2026-07-29,4771401922.0
2026-07-30,4792661654.0
2026-07-31,4873499153.0
2026-08-01,4844802025.0
2026-08-02,4787242152.0
2026-08-03,4822461181.0
2026-08-04,4836765563.0
2026-08-05,4844893535.0
2026-08-06,4843136867.0
2026-08-07,4847936475.0
2026-08-08,4740132051.0
2026-08-09,4923493612.0
2026-08-10,4904752869.0
2026-08-11,4894801322.0
2026-08-12,4950193656.0
2026-08-13,4928599063.0
2026-08-14,4912367177.0
2026-08-15,4903170187.0
2026-08-16,4883759637.0
2026-08-17,4857191170.0
2026-08-18,4890704380.0
2026-08-19,5045079377.0
2026-08-20,5207919156.0
2026-08-21,5410781760.0
2026-08-22,5577973934.0
2026-08-23,5543617490.0
2026-08-24,5565621915.0
2026-08-25,5590852447.0
2026-08-26,5540549368.0
2026-08-27,5600045677.0
2026-08-28,5604870563.0
2026-08-29,5446052849.0
2026-08-30,5483980302.0
2026-08-31,5444409837.0
2026-09-01,5501278861.0
2026-09-02,5372583590.0
2026-09-03,5440195374.0
2026-09-04,5636464926.0
2026-09-05,5622320608.0
2026-09-06,5828453740.0
2026-09-07,5788736757.0
2026-09-08,5732211165.0
2026-09-09,5739238209.0
2026-09-10,5653552908.0
2026-09-11,5568797549.0
2026-09-12,5653621649.0
